crop,year,season,state,area,production,fertilizer,pesticide,yield
potato,2006,Whole Year ,Tamil Nadu,1127.0,18933,143929.17,247.94,17.74740741
maize,2006,Kharif     ,West Bengal,85446.0,253505,10912308.66,18798.12,2.723125
potato,2006,Whole Year ,West Bengal,407941.0,5051962,52098145.11,89747.02,13.35111111
rice,2006,Autumn     ,West Bengal,283859.0,575294,36251632.89,62448.98,2.001111111
rice,2006,Summer     ,West Bengal,1401233.0,4520656,178951466.4,308271.26,3.028888889
rice,2006,Winter     ,West Bengal,4001936.0,9649942,511087246.6,880425.92,2.291666667
rice,2007,Kharif     ,Puducherry,4379.0,12878,584158.6,700.64,2.986666667
rice,2007,Rabi       ,Puducherry,11411.0,28051,1522227.4,1825.76,3.02
rice,2007,Summer     ,Puducherry,4647.0,12395,619909.8,743.52,2.21
potato,2007,Rabi       ,Puducherry,1.0,1,133.4,0.16,1.0
maize,2007,Kharif     ,Assam,18362.0,13317,2449490.8,2937.92,0.60962963
potato,2007,Whole Year ,Assam,75197.0,520831,10031279.8,12031.52,6.564444444
rice,2007,Autumn     ,Assam,354115.0,347992,47238941.0,56658.4,1.082592593
rice,2007,Summer     ,Assam,322889.0,731851,43073392.6,51662.24,2.085925926
rice,2007,Winter     ,Assam,1646992.0,2238765,219708732.8,263518.72,1.36962963
potato,2007,Whole Year ,Assam,6918.0,24301,922861.2,1106.88,3.395925926
maize,2007,Kharif     ,Karnataka,1015117.0,2950506,135416607.8,162418.72,3.112962963
maize,2007,Rabi       ,Karnataka,77654.0,260972,10359043.6,12424.64,3.109230769
maize,2007,Summer     ,Karnataka,20026.0,64553,2671468.4,3204.16,3.179259259
potato,2007,Kharif     ,Karnataka,54981.0,181310,7334465.4,8796.96,5.07
potato,2007,Rabi       ,Karnataka,2957.0,36386,394463.8,473.12,12.32909091
potato,2007,Summer     ,Karnataka,2156.0,34500,287610.4,344.96,15.924
rice,2007,Kharif     ,Karnataka,1051466.0,2791181,140265564.4,168234.56,2.567586207
rice,2007,Rabi       ,Karnataka,40325.0,86756,5379355.0,6452.0,2.255333333
rice,2007,Summer     ,Karnataka,324525.0,990578,43291635.0,51924.0,2.846923077
potato,2007,Whole Year ,Karnataka,2887.0,24141,385125.8,461.92,6.37625
rice,2007,Autumn     ,Kerala,77533.0,168108,10342902.2,12405.28,2.07
rice,2007,Summer     ,Kerala,45447.0,109277,6062629.8,7271.52,2.335714286
rice,2007,Winter     ,Kerala,105958.0,251103,14134797.2,16953.28,2.252857143
potato,2007,Whole Year ,Kerala,499.0,6343,66566.6,79.84,11.49785714
maize,2007,Whole Year ,Tamil Nadu,223428.0,810057,29805295.2,35748.48,4.077307692
potato,2007,Whole Year ,Tamil Nadu,4066.0,68169,542404.4,650.56,17.018
rice,2007,Kharif     ,Tamil Nadu,1789170.0,5039954,238675278.0,286267.2,3.213793103
potato,2007,Whole Year ,Tamil Nadu,1088.0,14780,145139.2,174.08,13.7055
maize,2007,Kharif     ,West Bengal,34570.0,72463,4611638.0,5531.2,1.775454545
maize,2007,Rabi       ,West Bengal,17363.0,81620,2316224.2,2778.08,3.295
maize,2007,Summer     ,West Bengal,25240.0,90290,3367016.0,4038.4,2.845294118
potato,2007,Whole Year ,West Bengal,400786.0,9900846,53464852.4,64125.76,22.28666667
rice,2007,Autumn     ,West Bengal,281618.0,565825,37567841.2,45058.88,1.956111111
rice,2007,Summer     ,West Bengal,1511593.0,4926105,201646506.2,241854.88,3.048888889
rice,2007,Winter     ,West Bengal,3926544.0,9227590,523800969.6,628247.04,2.261666667
rice,2008,Kharif     ,Puducherry,4493.0,12290,642678.72,404.37,3.0
rice,2008,Rabi       ,Puducherry,11306.0,24163,1617210.24,1017.54,2.82
rice,2008,Summer     ,Puducherry,4981.0,14263,712482.24,448.29,2.125
potato,2008,Rabi       ,Puducherry,1.0,1,143.04,0.09,1.0
maize,2008,Kharif     ,Andhra Pradesh,497803.0,1566921,71205741.12,44802.27,3.601818182
maize,2008,Rabi       ,Andhra Pradesh,354157.0,2584881,50658617.28,31874.13,6.952727273
potato,2008,Whole Year ,Andhra Pradesh,5227.0,50118,747670.08,470.43,9.332
rice,2008,Kharif     ,Andhra Pradesh,2803076.0,8379635,400951991.0,252276.84,2.913636364
rice,2008,Rabi       ,Andhra Pradesh,1584140.0,5861498,226595385.6,142572.6,3.236818182
potato,2008,Whole Year ,Andhra Pradesh,903.0,9863,129165.12,81.27,8.952142857
maize,2008,Kharif     ,Assam,17382.0,12619,2486321.28,1564.38,0.595555556
potato,2008,Whole Year ,Assam,78317.0,515740,11202463.68,7048.53,6.5
rice,2008,Autumn     ,Assam,350649.0,374010,50156832.96,31558.41,1.117777778
rice,2008,Summer     ,Assam,360266.0,768582,51532448.64,32423.94,1.951153846
rice,2008,Winter     ,Assam,1773211.0,2865843,253640101.4,159588.99,1.607407407
potato,2008,Whole Year ,Assam,6338.0,22341,906587.52,570.42,3.421481481
maize,2008,Kharif     ,Karnataka,932901.0,2549564,133442159.0,83961.09,2.895555556
maize,2008,Rabi       ,Karnataka,107533.0,319095,15381520.32,9677.97,2.845
maize,2008,Summer     ,Karnataka,27868.0,87643,3986238.72,2508.12,3.073928571
potato,2008,Kharif     ,Karnataka,67728.0,128436,9687813.12,6095.52,2.449411765
potato,2008,Rabi       ,Karnataka,6060.0,87080,866822.4,545.4,15.515
potato,2008,Summer     ,Karnataka,1907.0,30684,272777.28,171.63,15.96333333
rice,2008,Kharif     ,Karnataka,1129883.0,2906761,161618464.3,101689.47,2.513448276
rice,2008,Rabi       ,Karnataka,40982.0,89072,5862065.28,3688.38,2.514166667
rice,2008,Summer     ,Karnataka,343122.0,1035706,49080170.88,30880.98,2.786923077
potato,2008,Whole Year ,Karnataka,2592.0,26230,370759.68,233.28,10.14066667
rice,2008,Autumn     ,Kerala,79381.0,192770,11354658.24,7144.29,2.295384615
rice,2008,Summer     ,Kerala,49762.0,148370,7117956.48,4478.58,2.446428571
rice,2008,Winter     ,Kerala,105122.0,249101,15036650.88,9460.98,2.260714286
potato,2008,Whole Year ,Kerala,386.0,4827,55213.44,34.74,11.5
maize,2008,Kharif     ,Meghalaya,17117.0,25716,2448415.68,1540.53,1.545714286
potato,2008,Whole Year ,Meghalaya,17690.0,161138,2530377.6,1592.1,7.417142857
rice,2008,Autumn     ,Meghalaya,32570.0,41908,4658812.8,2931.3,1.53
rice,2008,Summer     ,Meghalaya,12752.0,46600,1824046.08,1147.68,2.154285714
rice,2008,Winter     ,Meghalaya,62723.0,115354,8971897.92,5645.07,1.802857143
potato,2008,Whole Year ,Meghalaya,4895.0,15909,700180.8,440.55,3.648571429
maize,2008,Whole Year ,Tamil Nadu,286639.0,1257882,41000842.56,25797.51,5.226296296
potato,2008,Whole Year ,Tamil Nadu,4367.0,80538,624655.68,393.03,19.39
rice,2008,Kharif     ,Tamil Nadu,1931603.0,5183385,276296493.1,173844.27,3.562580645
potato,2008,Whole Year ,Tamil Nadu,658.0,8743,94120.32,59.22,13.52565217
maize,2008,Autumn     ,West Bengal,36843.0,97825,5270022.72,3315.87,2.369090909
maize,2008,Rabi       ,West Bengal,17955.0,91856,2568283.2,1615.95,3.217272727
maize,2008,Summer     ,West Bengal,35976.0,153753,5146007.04,3237.84,2.743529412
potato,2008,Whole Year ,West Bengal,385981.0,4121189,55210722.24,34738.29,13.99944444
rice,2008,Autumn     ,West Bengal,292444.0,604968,41831189.76,26319.96,2.04
rice,2008,Summer     ,West Bengal,1556662.0,4358011,222664932.5,140099.58,2.646666667
rice,2008,Winter     ,West Bengal,4086590.0,10074261,584545833.6,367793.1,2.393888889
rice,2009,Kharif     ,Puducherry,4650.0,13501,724563.0,790.5,2.893333333
rice,2009,Rabi       ,Puducherry,11178.0,25378,1741755.96,1900.26,2.903333333
rice,2009,Summer     ,Puducherry,5098.0,13451,794370.36,866.66,1.965
potato,2009,Kharif     ,Puducherry,1.0,0,155.82,0.17,0.0
maize,2009,Kharif     ,Andhra Pradesh,501624.0,996315,78163051.68,85276.08,3.095
maize,2009,Rabi       ,Andhra Pradesh,281008.0,1764883,43786666.56,47771.36,6.097272727
potato,2009,Whole Year ,Andhra Pradesh,5040.0,57159,785332.8,856.8,10.294
rice,2009,Kharif     ,Andhra Pradesh,2062870.0,5956396,321436403.4,350687.9,2.790909091
rice,2009,Rabi       ,Andhra Pradesh,1377866.0,4881871,214699080.1,234237.22,3.098636364
potato,2009,Whole Year ,Andhra Pradesh,886.0,6781,138056.52,150.62,7.28625
maize,2009,Kharif     ,Assam,19481.0,13981,3035529.42,3311.77,0.617407407
potato,2009,Whole Year ,Assam,82629.0,600153,12875250.78,14046.93,7.163703704
rice,2009,Autumn     ,Assam,340830.0,334655,53108130.6,57941.1,1.070740741
rice,2009,Summer     ,Assam,394442.0,859790,61461952.44,67055.14,1.903703704
rice,2009,Winter     ,Assam,1762324.0,3213979,274605325.7,299595.08,1.780740741
potato,2009,Whole Year ,Assam,6806.0,23969,1060510.92,1157.02,3.410740741
maize,2009,Kharif     ,Karnataka,1108434.0,2585194,172716185.9,188433.78,2.418148148
maize,2009,Rabi       ,Karnataka,103702.0,262272,16158845.64,17629.34,2.43962963
maize,2009,Summer     ,Karnataka,28341.0,77530,4416094.62,4817.97,2.839642857
potato,2009,Kharif     ,Karnataka,28305.0,175087,4410485.1,4811.85,6.492666667
potato,2009,Rabi       ,Karnataka,5890.0,86967,917779.8,1001.3,15.23416667
potato,2009,Summer     ,Karnataka,2913.0,46821,453903.66,495.21,15.96166667
rice,2009,Kharif     ,Karnataka,1102221.0,2734838,171748076.2,187377.57,2.397931034
rice,2009,Rabi       ,Karnataka,37747.0,84636,5881737.54,6416.99,2.416666667
rice,2009,Summer     ,Karnataka,346510.0,1057933,53993188.2,58906.7,2.806923077
potato,2009,Whole Year ,Karnataka,2397.0,15751,373500.54,407.49,6.936666667
rice,2009,Autumn     ,Kerala,77249.0,192050,12036939.18,13132.33,2.303076923
rice,2009,Summer     ,Kerala,49279.0,134005,7678653.78,8377.43,2.385
rice,2009,Winter     ,Kerala,107485.0,272284,16748312.7,18272.45,2.286428571
potato,2009,Whole Year ,Kerala,399.0,4575,62172.18,67.83,11.49857143
maize,2009,Kharif     ,Meghalaya,17209.0,26167,2681506.38,2925.53,1.574285714
potato,2009,Whole Year ,Meghalaya,17712.0,162445,2759883.84,3011.04,7.318571429
rice,2009,Autumn     ,Meghalaya,32560.0,41798,5073499.2,5535.2,1.542857143
rice,2009,Summer     ,Meghalaya,12777.0,46943,1990912.14,2172.09,2.171428571
rice,2009,Winter     ,Meghalaya,62825.0,115388,9789391.5,10680.25,1.802857143
potato,2009,Kharif     ,Meghalaya,4398.0,14053,685296.36,747.66,3.611428571
maize,2009,Whole Year ,Tamil Nadu,244159.0,1138126,38044855.38,41507.03,4.798888889
potato,2009,Whole Year ,Tamil Nadu,4611.0,84683,718486.02,783.87,19.2475
rice,2009,Kharif     ,Tamil Nadu,1845553.0,5665258,287574068.5,313744.01,3.539677419
potato,2009,Whole Year ,Tamil Nadu,778.0,11381,121227.96,132.26,14.6992
rice,2010,Kharif     ,Puducherry,4384.0,12602,728226.24,1052.16,2.673333333
rice,2010,Rabi       ,Puducherry,10920.0,26585,1813921.2,2620.8,3.446666667
rice,2010,Summer     ,Puducherry,4710.0,12773,782378.1,1130.4,2.7
potato,2010,Kharif     ,Puducherry,1.0,8,166.11,0.24,8.0
maize,2010,Kharif     ,Assam,19772.0,14110,3284326.92,4745.28,0.61
potato,2010,Whole Year ,Assam,85023.0,657627,14123170.53,20405.52,7.705185185
rice,2010,Autumn     ,Assam,307988.0,355825,51159886.68,73917.12,1.272592593
rice,2010,Summer     ,Assam,398785.0,1027575,66242176.35,95708.4,2.342222222
rice,2010,Winter     ,Assam,1830682.0,3649129,304094587.0,439363.68,1.958888889
potato,2010,Whole Year ,Assam,6186.0,21378,1027556.46,1484.64,3.412592593
maize,2010,Kharif     ,Andhra Pradesh,439530.0,1639069,73010328.3,105487.2,3.821818182
maize,2010,Rabi       ,Andhra Pradesh,303916.0,2313946,50483486.76,72939.84,7.073636364
potato,2010,Whole Year ,Andhra Pradesh,5953.0,66316,988852.83,1428.72,10.99875
rice,2010,Kharif     ,Andhra Pradesh,2921793.0,7509866,485339035.2,701230.32,2.666818182
rice,2010,Rabi       ,Andhra Pradesh,1829516.0,6909447,303900902.8,439083.84,3.325909091
potato,2010,Whole Year ,Andhra Pradesh,850.0,10887,141193.5,204.0,12.70642857
maize,2010,Kharif     ,Karnataka,1139899.0,3908386,189348622.9,273575.76,3.354285714
maize,2010,Rabi       ,Karnataka,115803.0,321962,19236036.33,27792.72,2.8475
maize,2010,Summer     ,Karnataka,30734.0,104275,5105224.74,7376.16,3.294137931
potato,2010,Kharif     ,Karnataka,32843.0,249472,5455550.73,7882.32,8.056875
potato,2010,Rabi       ,Karnataka,5944.0,69194,987357.84,1426.56,12.75454545
potato,2010,Summer     ,Karnataka,1437.0,22093,238700.07,344.88,15.26142857
rice,2010,Kharif     ,Karnataka,1129304.0,3192746,187588687.4,271032.96,2.654
rice,2010,Rabi       ,Karnataka,49700.0,117501,8255667.0,11928.0,2.668333333
rice,2010,Summer     ,Karnataka,360062.0,1163725,59809898.82,86414.88,2.935714286
potato,2010,Whole Year ,Karnataka,2060.0,16977,342186.6,494.4,8.400666667
rice,2010,Autumn     ,Kerala,70498.28,170262,11710469.29,16919.5872,2.236923077
rice,2010,Summer     ,Kerala,51132.63,137465,8493641.169,12271.8312,2.48
rice,2010,Winter     ,Kerala,91555.59,215011,15208299.05,21973.3416,2.202142857
maize,2010,Kharif     ,Meghalaya,17276.0,26500,2869716.36,4146.24,1.561428571
potato,2010,Whole Year ,Meghalaya,17685.0,164647,2937655.35,4244.4,7.374285714
rice,2010,Autumn     ,Meghalaya,32596.0,42492,5414521.56,7823.04,1.53
rice,2010,Rabi       ,Meghalaya,12797.0,47413,2125709.67,3071.28,2.077142857
rice,2010,Winter     ,Meghalaya,62892.0,117116,10446990.12,15094.08,1.828571429
potato,2010,Kharif     ,Meghalaya,4133.0,13241,686532.63,991.92,3.584285714
rice,2011,Kharif     ,Puducherry,4237.0,12794,709782.24,1398.21,3.046666667
rice,2011,Rabi       ,Puducherry,10324.0,23489,1729476.48,3406.92,2.856666667
rice,2011,Summer     ,Puducherry,2015.0,5831,337552.8,664.95,2.49
maize,2011,Kharif     ,Assam,21297.0,17075,3567673.44,7028.01,0.693333333
potato,2011,Whole Year ,Assam,97816.0,682597,16386136.32,32279.28,7.035925926
rice,2011,Autumn     ,Assam,276486.0,338015,46316934.72,91240.38,1.268518519
rice,2011,Summer     ,Assam,393619.0,1080072,65939054.88,129894.27,2.489615385
rice,2011,Winter     ,Assam,1875601.0,3297591,314200679.5,618948.33,1.797037037
potato,2011,Whole Year ,Assam,6558.0,25769,1098596.16,2164.14,4.177777778
maize,2011,Kharif     ,Andhra Pradesh,530919.0,1492303,88939550.88,175203.27,3.427727273
maize,2011,Rabi       ,Andhra Pradesh,332805.0,2163376,55751493.6,109825.65,6.432272727
potato,2011,Whole Year ,Andhra Pradesh,6057.0,60802,1014668.64,1998.81,10.52428571
rice,2011,Kharif     ,Andhra Pradesh,2873949.0,8563334,481443936.5,948403.17,2.909090909
rice,2011,Rabi       ,Andhra Pradesh,1221899.0,4328458,204692520.5,403226.67,3.031818182
potato,2011,Whole Year ,Andhra Pradesh,980.0,12599,164169.6,323.4,12.91733333
maize,2011,Kharif     ,Karnataka,1206528.0,3433881,202117570.6,398154.24,2.855357143
maize,2011,Rabi       ,Karnataka,111362.0,347253,18655362.24,36749.46,3.0375
maize,2011,Summer     ,Karnataka,31494.0,106783,5275874.88,10393.02,3.159655172
potato,2011,Kharif     ,Karnataka,30868.0,255098,5171007.36,10186.44,8.90875
potato,2011,Rabi       ,Karnataka,6763.0,82152,1132937.76,2231.79,12.50666667
potato,2011,Summer     ,Karnataka,737.0,10633,123462.24,243.21,14.4325
rice,2011,Kharif     ,Karnataka,1117720.0,3218289,187240454.4,368847.6,2.702666667
rice,2011,Rabi       ,Karnataka,43192.0,94196,7235523.84,14253.36,2.378181818
rice,2011,Summer     ,Karnataka,255223.0,869134,42754956.96,84223.59,2.931428571
potato,2011,Whole Year ,Karnataka,1836.0,26754,307566.72,605.88,14.10642857
potato,2011,Whole Year ,Kerala,386.0,4827,64662.72,127.38,11.5
rice,2011,Autumn     ,Kerala,68134.83,171662,11413946.72,22484.4939,2.301538462
rice,2011,Summer     ,Kerala,47290.01,149217,7922022.475,15605.7033,2.7
rice,2011,Winter     ,Kerala,92734.9,248114,15534950.45,30602.517,2.426428571
maize,2011,Kharif     ,Meghalaya,17303.0,26939,2898598.56,5709.99,1.58
potato,2011,Whole Year ,Meghalaya,17717.0,165670,2967951.84,5846.61,7.448571429
rice,2011,Autumn     ,Meghalaya,32605.0,43401,5461989.6,10759.65,1.511428571
rice,2011,Rabi       ,Meghalaya,12836.0,54206,2150286.72,4235.88,2.07
rice,2011,Winter     ,Meghalaya,63434.0,125124,10626463.68,20933.22,1.91
potato,2011,Kharif     ,Meghalaya,4164.0,13701,697553.28,1374.12,3.63
maize,2011,Kharif     ,Tamil Nadu,176287.0,1001667,29531598.24,58174.71,5.832307692
maize,2011,Rabi       ,Tamil Nadu,104342.0,693800,17479371.84,34432.86,6.611481481
potato,2011,Whole Year ,Tamil Nadu,4673.0,92207,782820.96,1542.09,19.59125
rice,2011,Kharif     ,Tamil Nadu,1903772.0,7458657,318919885.4,628244.76,4.226451613
potato,2011,Whole Year ,Tamil Nadu,390.0,7991,65332.8,128.7,20.57238095
maize,2012,Kharif     ,Andhra Pradesh,565000.0,2341000,85202000.0,175150.0,4.040952381
maize,2012,Rabi       ,Andhra Pradesh,407000.0,2513000,61375600.0,126170.0,6.119545455
potato,2012,Kharif     ,Andhra Pradesh,267.0,4093,40263.6,82.77,16.335
potato,2012,Rabi       ,Andhra Pradesh,934.0,14306,140847.2,289.54,17.176
rice,2012,Kharif     ,Andhra Pradesh,2487000.0,7167000,375039600.0,770970.0,2.969545455
rice,2012,Rabi       ,Andhra Pradesh,1141000.0,4344000,172062800.0,353710.0,3.243636364
potato,2012,Kharif     ,Andhra Pradesh,131.0,1341,19754.8,40.61,10.002
potato,2012,Rabi       ,Andhra Pradesh,650.0,6257,98020.0,201.5,9.615454545
maize,2012,Kharif     ,Assam,23695.0,21258,3573206.0,7345.45,0.771481481
potato,2012,Whole Year ,Assam,95436.0,708632,14391748.8,29585.16,7.105555556
rice,2012,Autumn     ,Assam,238178.0,308745,35917242.4,73835.18,1.291481481
rice,2012,Summer     ,Assam,389140.0,1155877,58682312.0,120633.4,2.7724
rice,2012,Winter     ,Assam,1857410.0,3655430,280097428.0,575797.1,1.968888889
potato,2012,Whole Year ,Assam,6277.0,25955,946571.6,1945.87,4.54037037
maize,2012,Kharif     ,Karnataka,1161644.0,2978477,175175915.2,360109.64,2.741071429
maize,2012,Rabi       ,Karnataka,127577.0,386114,19238611.6,39548.87,3.155185185
maize,2012,Summer     ,Karnataka,32413.0,111382,4887880.4,10048.03,3.439666667
potato,2012,Kharif     ,Karnataka,27314.0,174423,4118951.2,8467.34,7.302
potato,2012,Rabi       ,Karnataka,6843.0,116214,1031924.4,2121.33,16.72363636
potato,2012,Summer     ,Karnataka,729.0,15896,109933.2,225.99,21.82333333
rice,2012,Kharif     ,Karnataka,1048427.0,2667359,158102791.6,325012.37,2.418333333
rice,2012,Rabi       ,Karnataka,45326.0,109309,6835160.8,14051.06,2.394615385
rice,2012,Summer     ,Karnataka,185162.0,587711,27922429.6,57400.22,2.747777778
potato,2012,Whole Year ,Karnataka,3450.0,53516,520260.0,1069.5,14.994375
maize,2012,Whole Year ,Kerala,180.0,15,27144.0,55.8,0.535
potato,2012,Whole Year ,Kerala,975.0,19050,147030.0,302.25,18.905
rice,2012,Autumn     ,Kerala,63232.0,161083,9535385.6,19601.92,2.41
rice,2012,Summer     ,Kerala,47294.0,134609,7131935.2,14661.14,2.482142857
rice,2012,Winter     ,Kerala,86751.0,212607,13082050.8,26892.81,2.355
potato,2012,Whole Year ,Kerala,282.0,4780,42525.6,87.42,13.72230769
maize,2012,Whole Year ,Meghalaya,18015.0,38732,2716662.0,5584.65,2.2
potato,2012,Whole Year ,Meghalaya,18139.0,172955,2735361.2,5623.09,7.585714286
rice,2012,Autumn     ,Meghalaya,33000.0,66000,4976400.0,10230.0,2.232857143
rice,2012,Rabi       ,Meghalaya,13267.0,56786,2000663.6,4112.77,2.13
rice,2012,Winter     ,Meghalaya,63484.0,142867,9573387.2,19680.04,2.118571429
potato,2012,Kharif     ,Meghalaya,4438.0,15063,669250.4,1375.78,3.745714286
maize,2013,Kharif     ,Andhra Pradesh,109846.0,407657,15871648.54,29658.42,3.460769231
maize,2013,Rabi       ,Andhra Pradesh,242269.0,1805828,35005447.81,65412.63,7.458461538
potato,2013,Kharif     ,Andhra Pradesh,385.0,6710,55628.65,103.95,16.03
potato,2013,Rabi       ,Andhra Pradesh,1073.0,18530,155037.77,289.71,15.024
rice,2013,Kharif     ,Andhra Pradesh,1705555.0,4356822,246435642.0,460499.85,2.715384615
rice,2013,Rabi       ,Andhra Pradesh,877885.0,3636603,126845603.7,237028.95,3.408461538
potato,2013,Kharif     ,Andhra Pradesh,170.0,1660,24563.3,45.9,9.261666667
potato,2013,Rabi       ,Andhra Pradesh,616.0,6049,89005.84,166.32,9.127777778
maize,2013,Kharif     ,Assam,24068.0,76998,3477585.32,6498.36,3.53037037
potato,2013,Whole Year ,Assam,97956.0,700144,14153662.44,26448.12,7.258148148
rice,2013,Autumn     ,Assam,223332.0,294440,32269240.68,60299.64,1.386296296
rice,2013,Summer     ,Assam,399132.0,1189858,57670582.68,107765.64,2.655925926
rice,2013,Winter     ,Assam,1880737.0,3709081,271747689.1,507798.99,1.982592593
potato,2013,Whole Year ,Assam,6046.0,30513,873586.54,1632.42,5.091481481
rice,2013,Kharif     ,Goa,28330.0,80114,4093401.7,7649.1,2.82
rice,2013,Rabi       ,Goa,14490.0,46397,2093660.1,3912.3,3.205
maize,2013,Kharif     ,Karnataka,1246109.0,3950152,180050289.4,336449.43,3.165
maize,2013,Rabi       ,Karnataka,103879.0,318029,15009476.71,28047.33,2.988888889
maize,2013,Summer     ,Karnataka,27180.0,88183,3927238.2,7338.6,3.111724138
potato,2013,Kharif     ,Karnataka,29813.0,196133,4307680.37,8049.51,7.544117647
potato,2013,Rabi       ,Karnataka,7354.0,111892,1062579.46,1985.58,15.11727273
potato,2013,Summer     ,Karnataka,582.0,8176,84093.18,157.14,14.03416667
rice,2013,Kharif     ,Karnataka,1035111.0,3057894,149563188.4,279479.97,2.792666667
