Unnamed: 0,Area,Item,Year,hg/ha_yield,average_rain_fall_mm_per_year,pesticides_tonnes,avg_temp
894,Australia,maize,1992,51721,534.0,22234.0,11.21
895,Australia,maize,1992,51721,534.0,22234.0,13.31
896,Australia,maize,1992,51721,534.0,22234.0,18.45
897,Australia,maize,1992,51721,534.0,22234.0,16.89
898,Australia,potato,1992,289220,534.0,22234.0,15.78
899,Australia,potato,1992,289220,534.0,22234.0,19.79
900,Australia,potato,1992,289220,534.0,22234.0,11.21
901,Australia,potato,1992,289220,534.0,22234.0,13.31
902,Australia,potato,1992,289220,534.0,22234.0,18.45
903,Australia,potato,1992,289220,534.0,22234.0,16.89
904,Australia,rice,1992,88346,534.0,22234.0,15.78
905,Australia,rice,1992,88346,534.0,22234.0,19.79
906,Australia,rice,1992,88346,534.0,22234.0,11.21
907,Australia,rice,1992,88346,534.0,22234.0,13.31
908,Australia,rice,1992,88346,534.0,22234.0,18.45
909,Australia,rice,1992,88346,534.0,22234.0,16.89
922,Australia,potato,1992,127548,534.0,22234.0,15.78
923,Australia,potato,1992,127548,534.0,22234.0,19.79
924,Australia,potato,1992,127548,534.0,22234.0,11.21
925,Australia,potato,1992,127548,534.0,22234.0,13.31
926,Australia,potato,1992,127548,534.0,22234.0,18.45
927,Australia,potato,1992,127548,534.0,22234.0,16.89
934,Australia,maize,1993,44261,534.0,23899.0,16.71
935,Australia,maize,1993,44261,534.0,23899.0,20.19
936,Australia,maize,1993,44261,534.0,23899.0,11.84
937,Australia,maize,1993,44261,534.0,23899.0,13.81
938,Australia,maize,1993,44261,534.0,23899.0,18.03
939,Australia,maize,1993,44261,534.0,23899.0,17.42
940,Australia,potato,1993,290981,534.0,23899.0,16.71
941,Australia,potato,1993,290981,534.0,23899.0,20.19
942,Australia,potato,1993,290981,534.0,23899.0,11.84
943,Australia,potato,1993,290981,534.0,23899.0,13.81
944,Australia,potato,1993,290981,534.0,23899.0,18.03
945,Australia,potato,1993,290981,534.0,23899.0,17.42
946,Australia,rice,1993,76400,534.0,23899.0,16.71
947,Australia,rice,1993,76400,534.0,23899.0,20.19
948,Australia,rice,1993,76400,534.0,23899.0,11.84
949,Australia,rice,1993,76400,534.0,23899.0,13.81
950,Australia,rice,1993,76400,534.0,23899.0,18.03
951,Australia,rice,1993,76400,534.0,23899.0,17.42
964,Australia,potato,1993,132702,534.0,23899.0,16.71
965,Australia,potato,1993,132702,534.0,23899.0,20.19
966,Australia,potato,1993,132702,534.0,23899.0,11.84
967,Australia,potato,1993,132702,534.0,23899.0,13.81
968,Australia,potato,1993,132702,534.0,23899.0,18.03
969,Australia,potato,1993,132702,534.0,23899.0,17.42
976,Australia,maize,1994,46620,534.0,21057.0,16.43
977,Australia,maize,1994,46620,534.0,21057.0,19.59
978,Australia,maize,1994,46620,534.0,21057.0,11.6
979,Australia,maize,1994,46620,534.0,21057.0,13.52
980,Australia,maize,1994,46620,534.0,21057.0,19.17
981,Australia,maize,1994,46620,534.0,21057.0,17.36
982,Australia,potato,1994,294270,534.0,21057.0,16.43
983,Australia,potato,1994,294270,534.0,21057.0,19.59
984,Australia,potato,1994,294270,534.0,21057.0,11.6
985,Australia,potato,1994,294270,534.0,21057.0,13.52
986,Australia,potato,1994,294270,534.0,21057.0,19.17
987,Australia,potato,1994,294270,534.0,21057.0,17.36
988,Australia,rice,1994,81537,534.0,21057.0,16.43
989,Australia,rice,1994,81537,534.0,21057.0,19.59
990,Australia,rice,1994,81537,534.0,21057.0,11.6
991,Australia,rice,1994,81537,534.0,21057.0,13.52
992,Australia,rice,1994,81537,534.0,21057.0,19.17
993,Australia,rice,1994,81537,534.0,21057.0,17.36
1006,Australia,potato,1994,140961,534.0,21057.0,16.43
1007,Australia,potato,1994,140961,534.0,21057.0,19.59
1008,Australia,potato,1994,140961,534.0,21057.0,11.6
1009,Australia,potato,1994,140961,534.0,21057.0,13.52
1010,Australia,potato,1994,140961,534.0,21057.0,19.17
1011,Australia,potato,1994,140961,534.0,21057.0,17.36
1018,Australia,maize,1995,48263,534.0,25598.0,16.14
1019,Australia,maize,1995,48263,534.0,25598.0,20.12
1020,Australia,maize,1995,48263,534.0,25598.0,11.39
1021,Australia,maize,1995,48263,534.0,25598.0,13.14
1022,Australia,maize,1995,48263,534.0,25598.0,18.88
1023,Australia,maize,1995,48263,534.0,25598.0,16.95
1024,Australia,potato,1995,298183,534.0,25598.0,16.14
1025,Australia,potato,1995,298183,534.0,25598.0,20.12
1026,Australia,potato,1995,298183,534.0,25598.0,11.39
1027,Australia,potato,1995,298183,534.0,25598.0,13.14
1028,Australia,potato,1995,298183,534.0,25598.0,18.88
1029,Australia,potato,1995,298183,534.0,25598.0,16.95
1030,Australia,rice,1995,88003,534.0,25598.0,16.14
1031,Australia,rice,1995,88003,534.0,25598.0,20.12
1032,Australia,rice,1995,88003,534.0,25598.0,11.39
1033,Australia,rice,1995,88003,534.0,25598.0,13.14
1034,Australia,rice,1995,88003,534.0,25598.0,18.88
1035,Australia,rice,1995,88003,534.0,25598.0,16.95
1048,Australia,potato,1995,155252,534.0,25598.0,16.14
1049,Australia,potato,1995,155252,534.0,25598.0,20.12
1050,Australia,potato,1995,155252,534.0,25598.0,11.39
1051,Australia,potato,1995,155252,534.0,25598.0,13.14
1052,Australia,potato,1995,155252,534.0,25598.0,18.88
1053,Australia,potato,1995,155252,534.0,25598.0,16.95
1060,Australia,maize,1996,57689,534.0,31185.0,16.12
1061,Australia,maize,1996,57689,534.0,31185.0,20.06
1062,Australia,maize,1996,57689,534.0,31185.0,11.29
1063,Australia,maize,1996,57689,534.0,31185.0,13.05
1064,Australia,maize,1996,57689,534.0,31185.0,19.13
1065,Australia,maize,1996,57689,534.0,31185.0,17.05
1066,Australia,potato,1996,312853,534.0,31185.0,16.12
1067,Australia,potato,1996,312853,534.0,31185.0,20.06
1068,Australia,potato,1996,312853,534.0,31185.0,11.29
1069,Australia,potato,1996,312853,534.0,31185.0,13.05
1070,Australia,potato,1996,312853,534.0,31185.0,19.13
1071,Australia,potato,1996,312853,534.0,31185.0,17.05
1072,Australia,rice,1996,63540,534.0,31185.0,16.12
1073,Australia,rice,1996,63540,534.0,31185.0,20.06
1074,Australia,rice,1996,63540,534.0,31185.0,11.29
1075,Australia,rice,1996,63540,534.0,31185.0,13.05
1076,Australia,rice,1996,63540,534.0,31185.0,19.13
1077,Australia,rice,1996,63540,534.0,31185.0,17.05
1090,Australia,potato,1996,172474,534.0,31185.0,16.12
1091,Australia,potato,1996,172474,534.0,31185.0,20.06
1092,Australia,potato,1996,172474,534.0,31185.0,11.29
1093,Australia,potato,1996,172474,534.0,31185.0,13.05
1094,Australia,potato,1996,172474,534.0,31185.0,19.13
1095,Australia,potato,1996,172474,534.0,31185.0,17.05
1102,Australia,maize,1997,59403,534.0,34091.0,16.48
1103,Australia,maize,1997,59403,534.0,34091.0,20.16
1104,Australia,maize,1997,59403,534.0,34091.0,12.13
1105,Australia,maize,1997,59403,534.0,34091.0,13.93
1106,Australia,maize,1997,59403,534.0,34091.0,18.94
1107,Australia,maize,1997,59403,534.0,34091.0,17.51
1108,Australia,potato,1997,313056,534.0,34091.0,16.48
1109,Australia,potato,1997,313056,534.0,34091.0,20.16
1110,Australia,potato,1997,313056,534.0,34091.0,12.13
1111,Australia,potato,1997,313056,534.0,34091.0,13.93
1112,Australia,potato,1997,313056,534.0,34091.0,18.94
1113,Australia,potato,1997,313056,534.0,34091.0,17.51
1114,Australia,rice,1997,83263,534.0,34091.0,16.48
1115,Australia,rice,1997,83263,534.0,34091.0,20.16
1116,Australia,rice,1997,83263,534.0,34091.0,12.13
1117,Australia,rice,1997,83263,534.0,34091.0,13.93
1118,Australia,rice,1997,83263,534.0,34091.0,18.94
1119,Australia,rice,1997,83263,534.0,34091.0,17.51
1132,Australia,potato,1997,244444,534.0,34091.0,16.48
1133,Australia,potato,1997,244444,534.0,34091.0,20.16
1134,Australia,potato,1997,244444,534.0,34091.0,12.13
1135,Australia,potato,1997,244444,534.0,34091.0,13.93
1136,Australia,potato,1997,244444,534.0,34091.0,18.94
1137,Australia,potato,1997,244444,534.0,34091.0,17.51
1144,Australia,maize,1998,47544,534.0,37215.0,16.28
1145,Australia,maize,1998,47544,534.0,37215.0,20.62
1146,Australia,maize,1998,47544,534.0,37215.0,12.46
1147,Australia,maize,1998,47544,534.0,37215.0,13.61
1148,Australia,maize,1998,47544,534.0,37215.0,18.9
1149,Australia,maize,1998,47544,534.0,37215.0,18.05
1150,Australia,potato,1998,322292,534.0,37215.0,16.28
1151,Australia,potato,1998,322292,534.0,37215.0,20.62
1152,Australia,potato,1998,322292,534.0,37215.0,12.46
1153,Australia,potato,1998,322292,534.0,37215.0,13.61
1154,Australia,potato,1998,322292,534.0,37215.0,18.9
1155,Australia,potato,1998,322292,534.0,37215.0,18.05
1156,Australia,rice,1998,94256,534.0,37215.0,16.28
1157,Australia,rice,1998,94256,534.0,37215.0,20.62
1158,Australia,rice,1998,94256,534.0,37215.0,12.46
1159,Australia,rice,1998,94256,534.0,37215.0,13.61
1160,Australia,rice,1998,94256,534.0,37215.0,18.9
1161,Australia,rice,1998,94256,534.0,37215.0,18.05
1174,Australia,potato,1998,276923,534.0,37215.0,16.28
1175,Australia,potato,1998,276923,534.0,37215.0,20.62
1176,Australia,potato,1998,276923,534.0,37215.0,12.46
1177,Australia,potato,1998,276923,534.0,37215.0,13.61
1178,Australia,potato,1998,276923,534.0,37215.0,18.9
1179,Australia,potato,1998,276923,534.0,37215.0,18.05
1186,Australia,maize,1999,51212,534.0,34200.0,16.77
1187,Australia,maize,1999,51212,534.0,34200.0,19.75
1188,Australia,maize,1999,51212,534.0,34200.0,12.1
1189,Australia,maize,1999,51212,534.0,34200.0,14.2
1190,Australia,maize,1999,51212,534.0,34200.0,19.28
1191,Australia,maize,1999,51212,534.0,34200.0,17.55
1192,Australia,potato,1999,321265,534.0,34200.0,16.77
1193,Australia,potato,1999,321265,534.0,34200.0,19.75
1194,Australia,potato,1999,321265,534.0,34200.0,12.1
1195,Australia,potato,1999,321265,534.0,34200.0,14.2
1196,Australia,potato,1999,321265,534.0,34200.0,19.28
1197,Australia,potato,1999,321265,534.0,34200.0,17.55
1198,Australia,rice,1999,91615,534.0,34200.0,16.77
1199,Australia,rice,1999,91615,534.0,34200.0,19.75
1200,Australia,rice,1999,91615,534.0,34200.0,12.1
1201,Australia,rice,1999,91615,534.0,34200.0,14.2
1202,Australia,rice,1999,91615,534.0,34200.0,19.28
1203,Australia,rice,1999,91615,534.0,34200.0,17.55
1216,Australia,potato,1999,275000,534.0,34200.0,16.77
1217,Australia,potato,1999,275000,534.0,34200.0,19.75
1218,Australia,potato,1999,275000,534.0,34200.0,12.1
1219,Australia,potato,1999,275000,534.0,34200.0,14.2
1220,Australia,potato,1999,275000,534.0,34200.0,19.28
1221,Australia,potato,1999,275000,534.0,34200.0,17.55
1228,Australia,maize,2000,49360,534.0,33475.0,17.08
1229,Australia,maize,2000,49360,534.0,33475.0,19.89
1230,Australia,maize,2000,49360,534.0,33475.0,12.09
1231,Australia,maize,2000,49360,534.0,33475.0,14.32
1232,Australia,maize,2000,49360,534.0,33475.0,19.07
1233,Australia,maize,2000,49360,534.0,33475.0,17.57
1234,Australia,potato,2000,284527,534.0,33475.0,17.08
1235,Australia,potato,2000,284527,534.0,33475.0,19.89
1236,Australia,potato,2000,284527,534.0,33475.0,12.09
1237,Australia,potato,2000,284527,534.0,33475.0,14.32
1238,Australia,potato,2000,284527,534.0,33475.0,19.07
1239,Australia,potato,2000,284527,534.0,33475.0,17.57
1240,Australia,rice,2000,82573,534.0,33475.0,17.08
1241,Australia,rice,2000,82573,534.0,33475.0,19.89
1242,Australia,rice,2000,82573,534.0,33475.0,12.09
1243,Australia,rice,2000,82573,534.0,33475.0,14.32
1244,Australia,rice,2000,82573,534.0,33475.0,19.07
1245,Australia,rice,2000,82573,534.0,33475.0,17.57
1258,Australia,potato,2000,317647,534.0,33475.0,17.08
1259,Australia,potato,2000,317647,534.0,33475.0,19.89
1260,Australia,potato,2000,317647,534.0,33475.0,12.09
1261,Australia,potato,2000,317647,534.0,33475.0,14.32
1262,Australia,potato,2000,317647,534.0,33475.0,19.07
1263,Australia,potato,2000,317647,534.0,33475.0,17.57
1270,Australia,maize,2001,46471,534.0,32710.0,16.63
1271,Australia,maize,2001,46471,534.0,32710.0,20.21
1272,Australia,maize,2001,46471,534.0,32710.0,12.29
1273,Australia,maize,2001,46471,534.0,32710.0,14.18
1274,Australia,maize,2001,46471,534.0,32710.0,18.39
1275,Australia,maize,2001,46471,534.0,32710.0,17.85
1276,Australia,potato,2001,328633,534.0,32710.0,16.63
1277,Australia,potato,2001,328633,534.0,32710.0,20.21
1278,Australia,potato,2001,328633,534.0,32710.0,12.29
1279,Australia,potato,2001,328633,534.0,32710.0,14.18
1280,Australia,potato,2001,328633,534.0,32710.0,18.39
1281,Australia,potato,2001,328633,534.0,32710.0,17.85
1282,Australia,rice,2001,93071,534.0,32710.0,16.63
1283,Australia,rice,2001,93071,534.0,32710.0,20.21
1284,Australia,rice,2001,93071,534.0,32710.0,12.29
1285,Australia,rice,2001,93071,534.0,32710.0,14.18
1286,Australia,rice,2001,93071,534.0,32710.0,18.39
1287,Australia,rice,2001,93071,534.0,32710.0,17.85
1300,Australia,potato,2001,333333,534.0,32710.0,16.63
1301,Australia,potato,2001,333333,534.0,32710.0,20.21
1302,Australia,potato,2001,333333,534.0,32710.0,12.29
1303,Australia,potato,2001,333333,534.0,32710.0,14.18
1304,Australia,potato,2001,333333,534.0,32710.0,18.39
1305,Australia,potato,2001,333333,534.0,32710.0,17.85
1312,Australia,maize,2002,54929,534.0,26651.0,16.63
1313,Australia,maize,2002,54929,534.0,26651.0,20.38
1314,Australia,maize,2002,54929,534.0,26651.0,12.31
1315,Australia,maize,2002,54929,534.0,26651.0,14.08
1316,Australia,maize,2002,54929,534.0,26651.0,18.93
1317,Australia,maize,2002,54929,534.0,26651.0,17.73
1318,Australia,potato,2002,351358,534.0,26651.0,16.63
1319,Australia,potato,2002,351358,534.0,26651.0,20.38
1320,Australia,potato,2002,351358,534.0,26651.0,12.31
1321,Australia,potato,2002,351358,534.0,26651.0,14.08
1322,Australia,potato,2002,351358,534.0,26651.0,18.93
1323,Australia,potato,2002,351358,534.0,26651.0,17.73
1324,Australia,rice,2002,82580,534.0,26651.0,16.63
1325,Australia,rice,2002,82580,534.0,26651.0,20.38
1326,Australia,rice,2002,82580,534.0,26651.0,12.31
1327,Australia,rice,2002,82580,534.0,26651.0,14.08
1328,Australia,rice,2002,82580,534.0,26651.0,18.93
1329,Australia,rice,2002,82580,534.0,26651.0,17.73
1342,Australia,potato,2002,347368,534.0,26651.0,16.63
1343,Australia,potato,2002,347368,534.0,26651.0,20.38
1344,Australia,potato,2002,347368,534.0,26651.0,12.31
1345,Australia,potato,2002,347368,534.0,26651.0,14.08
1346,Australia,potato,2002,347368,534.0,26651.0,18.93
1347,Australia,potato,2002,347368,534.0,26651.0,17.73
1354,Australia,maize,2004,56326,534.0,36276.0,16.64
1355,Australia,maize,2004,56326,534.0,36276.0,20.42
1356,Australia,maize,2004,56326,534.0,36276.0,12.35
1357,Australia,maize,2004,56326,534.0,36276.0,13.74
1358,Australia,maize,2004,56326,534.0,36276.0,18.87
1359,Australia,maize,2004,56326,534.0,36276.0,17.87
1360,Australia,potato,2004,362787,534.0,36276.0,16.64
1361,Australia,potato,2004,362787,534.0,36276.0,20.42
1362,Australia,potato,2004,362787,534.0,36276.0,12.35
1363,Australia,potato,2004,362787,534.0,36276.0,13.74
1364,Australia,potato,2004,362787,534.0,36276.0,18.87
1365,Australia,potato,2004,362787,534.0,36276.0,17.87
1366,Australia,rice,2004,83305,534.0,36276.0,16.64
1367,Australia,rice,2004,83305,534.0,36276.0,20.42
1368,Australia,rice,2004,83305,534.0,36276.0,12.35
1369,Australia,rice,2004,83305,534.0,36276.0,13.74
1370,Australia,rice,2004,83305,534.0,36276.0,18.87
1371,Australia,rice,2004,83305,534.0,36276.0,17.87
1384,Australia,potato,2004,333333,534.0,36276.0,16.64
1385,Australia,potato,2004,333333,534.0,36276.0,20.42
1386,Australia,potato,2004,333333,534.0,36276.0,12.35
1387,Australia,potato,2004,333333,534.0,36276.0,13.74
1388,Australia,potato,2004,333333,534.0,36276.0,18.87
1389,Australia,potato,2004,333333,534.0,36276.0,17.87
1396,Australia,maize,2005,57983,534.0,34310.0,16.93
1397,Australia,maize,2005,57983,534.0,34310.0,20.71
1398,Australia,maize,2005,57983,534.0,34310.0,12.48
1399,Australia,maize,2005,57983,534.0,34310.0,14.38
1400,Australia,maize,2005,57983,534.0,34310.0,18.26
1401,Australia,maize,2005,57983,534.0,34310.0,18.03
1402,Australia,potato,2005,344117,534.0,34310.0,16.93
1403,Australia,potato,2005,344117,534.0,34310.0,20.71
1404,Australia,potato,2005,344117,534.0,34310.0,12.48
1405,Australia,potato,2005,344117,534.0,34310.0,14.38
1406,Australia,potato,2005,344117,534.0,34310.0,18.26
1407,Australia,potato,2005,344117,534.0,34310.0,18.03
1408,Australia,rice,2005,66168,534.0,34310.0,16.93
1409,Australia,rice,2005,66168,534.0,34310.0,20.71
1410,Australia,rice,2005,66168,534.0,34310.0,12.48
1411,Australia,rice,2005,66168,534.0,34310.0,14.38
1412,Australia,rice,2005,66168,534.0,34310.0,18.26
1413,Australia,rice,2005,66168,534.0,34310.0,18.03
1426,Australia,potato,2005,336000,534.0,34310.0,16.93
1427,Australia,potato,2005,336000,534.0,34310.0,20.71
1428,Australia,potato,2005,336000,534.0,34310.0,12.48
1429,Australia,potato,2005,336000,534.0,34310.0,14.38
1430,Australia,potato,2005,336000,534.0,34310.0,18.26
1431,Australia,potato,2005,336000,534.0,34310.0,18.03
1438,Australia,maize,2006,53856,534.0,35900.0,16.75
1439,Australia,maize,2006,53856,534.0,35900.0,20.17
1440,Australia,maize,2006,53856,534.0,35900.0,12.51
1441,Australia,maize,2006,53856,534.0,35900.0,13.99
1442,Australia,maize,2006,53856,534.0,35900.0,18.99
1443,Australia,maize,2006,53856,534.0,35900.0,17.75
1444,Australia,potato,2006,354317,534.0,35900.0,16.75
1445,Australia,potato,2006,354317,534.0,35900.0,20.17
1446,Australia,potato,2006,354317,534.0,35900.0,12.51
1447,Australia,potato,2006,354317,534.0,35900.0,13.99
1448,Australia,potato,2006,354317,534.0,35900.0,18.99
1449,Australia,potato,2006,354317,534.0,35900.0,17.75
1450,Australia,rice,2006,98176,534.0,35900.0,16.75
1451,Australia,rice,2006,98176,534.0,35900.0,20.17
1452,Australia,rice,2006,98176,534.0,35900.0,12.51
1453,Australia,rice,2006,98176,534.0,35900.0,13.99
1454,Australia,rice,2006,98176,534.0,35900.0,18.99
1455,Australia,rice,2006,98176,534.0,35900.0,17.75
1468,Australia,potato,2006,278748,534.0,35900.0,16.75
1469,Australia,potato,2006,278748,534.0,35900.0,20.17
1470,Australia,potato,2006,278748,534.0,35900.0,12.51
1471,Australia,potato,2006,278748,534.0,35900.0,13.99
1472,Australia,potato,2006,278748,534.0,35900.0,18.99
1473,Australia,potato,2006,278748,534.0,35900.0,17.75
1480,Australia,maize,2007,49103,534.0,32446.25,17.49
1481,Australia,maize,2007,49103,534.0,32446.25,20.31
1482,Australia,maize,2007,49103,534.0,32446.25,12.83
1483,Australia,maize,2007,49103,534.0,32446.25,14.99
1484,Australia,maize,2007,49103,534.0,32446.25,18.84
1485,Australia,maize,2007,49103,534.0,32446.25,18.02
1486,Australia,potato,2007,355463,534.0,32446.25,17.49
1487,Australia,potato,2007,355463,534.0,32446.25,20.31
1488,Australia,potato,2007,355463,534.0,32446.25,12.83
1489,Australia,potato,2007,355463,534.0,32446.25,14.99
1490,Australia,potato,2007,355463,534.0,32446.25,18.84
1491,Australia,potato,2007,355463,534.0,32446.25,18.02
1492,Australia,rice,2007,82609,534.0,32446.25,17.49
1493,Australia,rice,2007,82609,534.0,32446.25,20.31
1494,Australia,rice,2007,82609,534.0,32446.25,12.83
1495,Australia,rice,2007,82609,534.0,32446.25,14.99
1496,Australia,rice,2007,82609,534.0,32446.25,18.84
1497,Australia,rice,2007,82609,534.0,32446.25,18.02
1510,Australia,potato,2007,346237,534.0,32446.25,17.49
1511,Australia,potato,2007,346237,534.0,32446.25,20.31
1512,Australia,potato,2007,346237,534.0,32446.25,12.83
1513,Australia,potato,2007,346237,534.0,32446.25,14.99
1514,Australia,potato,2007,346237,534.0,32446.25,18.84
1515,Australia,potato,2007,346237,534.0,32446.25,18.02
1522,Australia,maize,2008,56912,534.0,42935.38,16.7
1523,Australia,maize,2008,56912,534.0,42935.38,19.79
1524,Australia,maize,2008,56912,534.0,42935.38,12.0
1525,Australia,maize,2008,56912,534.0,42935.38,14.11
1526,Australia,maize,2008,56912,534.0,42935.38,18.78
1527,Australia,maize,2008,56912,534.0,42935.38,17.32
1528,Australia,potato,2008,381224,534.0,42935.38,16.7
1529,Australia,potato,2008,381224,534.0,42935.38,19.79
1530,Australia,potato,2008,381224,534.0,42935.38,12.0
1531,Australia,potato,2008,381224,534.0,42935.38,14.11
1532,Australia,potato,2008,381224,534.0,42935.38,18.78
1533,Australia,potato,2008,381224,534.0,42935.38,17.32
1534,Australia,rice,2008,75988,534.0,42935.38,16.7
1535,Australia,rice,2008,75988,534.0,42935.38,19.79
1536,Australia,rice,2008,75988,534.0,42935.38,12.0
1537,Australia,rice,2008,75988,534.0,42935.38,14.11
1538,Australia,rice,2008,75988,534.0,42935.38,18.78
1539,Australia,rice,2008,75988,534.0,42935.38,17.32
1552,Australia,potato,2008,266530,534.0,42935.38,16.7
1553,Australia,potato,2008,266530,534.0,42935.38,19.79
1554,Australia,potato,2008,266530,534.0,42935.38,12.0
1555,Australia,potato,2008,266530,534.0,42935.38,14.11
1556,Australia,potato,2008,266530,534.0,42935.38,18.78
1557,Australia,potato,2008,266530,534.0,42935.38,17.32
1564,Australia,maize,2009,58171,534.0,38065.68,17.39
1565,Australia,maize,2009,58171,534.0,38065.68,20.65
1566,Australia,maize,2009,58171,534.0,38065.68,12.87
1567,Australia,maize,2009,58171,534.0,38065.68,14.65
1568,Australia,maize,2009,58171,534.0,38065.68,19.01
1569,Australia,maize,2009,58171,534.0,38065.68,18.18
1570,Australia,potato,2009,361747,534.0,38065.68,17.39
1571,Australia,potato,2009,361747,534.0,38065.68,20.65
1572,Australia,potato,2009,361747,534.0,38065.68,12.87
1573,Australia,potato,2009,361747,534.0,38065.68,14.65
1574,Australia,potato,2009,361747,534.0,38065.68,19.01
1575,Australia,potato,2009,361747,534.0,38065.68,18.18
